surface_composition,facet,adsorbate,reaction_energy_eV
Co2O3-corundum,012,O*,3.475544749999983
V2O5-C12c,100-lc,O*,1.6069614799999954
V2O5-C12c,100-hc,O*,3.9347037
V2O5-C12c,100-hc,O*,2.9864113799999927
RhO2-rutile,100,O*,2.6952608900000143
RhO2-rutile,110,O*,2.541768879999978
RhO2-rutile,110,O*,3.4398766599999817
Y2O3-corundum,012,O*,4.3766078900000025
Y2O3-corundum,012,O*,2.83349518
IrO2-rutile,100,O*,1.5364246399999786
IrO2-rutile,110,O*,1.4617940899999837
IrO2-rutile,110,O*,3.582648169999999
PdO,101,O*,2.74330753000001
PdO,101,O*,3.3684790000000078
La2O3-corundum,012,O*,4.328493899999984
La2O3-corundum,012,O*,2.523930919999998
Sc2O3-corundum,012,O*,4.510558680000031
Sc2O3-corundum,012,O*,3.0446993600000383
PdO2-rutile-supercell,110-lc-Ovac,O*,-3.642133269999988
PtO,101,O*,1.9102643599999993
PtO,101,O*,3.6207553200000007
TiO-Fm3m,100,O*,0.2072470700000224
AgO,111,O*,3.858040239999994
AgO,111,O*,3.125409899999994
MnO2-rutile,100,O*,4.015549669999984
MnO2-rutile,110,O*,4.094782609999982
MnO2-rutile,110,O*,3.60310278999998
PdO-OH-covered-square-planar,101,O*,4.0686119399999825
PdO-OH-covered-square-planar,101,O*,3.5000564399999803
PdPt,110-lc,O*,3.7628363000000036
PdPt,110-lc,O*,3.1181650900000477
PdPt,110-lc-Ovac,O*,-3.9909428899999853
HEO-3-Mn3.0Zn2.0Cr3.0Fe2.0Co3.0Ni3.0,100,O*,2.68578844999999
Zn-HESO50-MnNiFeCrZn,100,O*,3.3384260899999845
Zn-HESO111-MnNiFeCrZn,100,O*,3.2359938699999873
Zn-HESO45-MnNiFeCrZn,100,O*,2.9784590799999933
local-impurity-Zn-HESO8-MnNiFeCrZn,100,O*,3.27100544999999
Zn-HESO32-MnNiFeCrZn,100,O*,3.3036609799999894
Zn-HESO5-MnNiFeCrZn,100,O*,3.2695810399999914
Zn-HESO2-MnNiFeCrZn,100,O*,3.3287306
Zn-HESO35-MnNiFeCrZn,100,O*,3.370168059999969
HEO-5-Fe3.0Zn2.0Cr3.0Mn3.0Co3.0Ni2.0,100,O*,2.7379105299999935
Zn-HESO97-MnNiFeCrZn,100,O*,2.6344042399999807
Zn-HESO103-MnNiFeCrZn,100,O*,3.302538249999998
HEO-19-Co3.0Zn2.0Cr3.0Mn3.0Fe3.0Ni2.0-Mn-site,100,O*,3.600212209999995
Zn-HESO69-MnNiFeCrZn,100,O*,3.445924109999993
HEO-19-Co3.0Zn2.0Cr3.0Mn3.0Fe3.0Ni2.0-Co-site,100,O*,1.7596040399999708
Zn-HESO11-MnNiFeCrZn,100,O*,3.666228520000004
Zn-HESO19-MnNiFeCrZn,100,O*,3.2866356199999984
Zn-HESO109-MnNiFeCrZn,100,O*,2.5429799300000013
HEO-19-Co3.0Zn2.0Cr3.0Mn3.0Fe3.0Ni2.0-Cr-site,100,O*,2.4697659599999895
HEO-43-Ni3.0Zn2.0Cr3.0Mn3.0Fe3.0Co2.0,100,O*,3.346009119999991
Rh,111,O*,1.12224844494
IrO2,110,O*,1.45956957753
Rh,111,O*,5.70031162187
Rh,111-(1x1),O*,-4.23991619454
Rh,111-(4x4),O*,-5.02024452627
Rh,111-(2x2),O*,-4.9146267968
Cu,111,O*,7.33365221042
CaO3Si,001,O*,3.4252785361786664
CaO3Si,001,O*,1.1324587626877474
RuSrO3,001,O*,1.9431415366052533
RuSrO3,001,O*,-0.34967823688930366
MoSrO3,001,O*,-0.8935542647523107
MoSrO3,001,O*,-3.1863740382468677
ReSrO3,001,O*,-1.6007516310928622
ReSrO3,001,O*,-3.8935714045874192
SrTiO3,001,O*,3.6721586570711224
SrTiO3,001,O*,1.3793388835765654
HfSrO3,001,O*,4.17165846023272
SrZrO3,001,O*,4.147627609905612
SrZrO3,001,O*,1.8548078364110552
CaLaO3,001,O*,3.0361334166373126
CaLaO3,001,O*,0.7433136431427556
AuLaO3,001,O*,4.145227293629432
AuLaO3,001,O*,1.852407520134875
LaZnO3,001,O*,5.145361410628539
LaZnO3,001,O*,2.8525416371339816
Ti,111,O*,-3.567977488411998
Ti,111,O*,-5.924032200950023
Y,111,O*,-3.654915346582129
RuO2,110,O*,1.3736950722450274
RuO2,110,O*,-0.9823596402929979
Fe,111,O*,-0.6750802447786555
Fe,111,O*,-3.031134957316681
Ru,111,O*,0.3545885653293226
Ru,111,O*,-2.0014661472087028
PtO2,110,O*,2.828165508341044
PtO2,110,O*,0.47211079580301885
V,111,O*,-0.9925615967149497
V,111,O*,-3.348616309252975
Mn,111,O*,-0.1705193960951874
Mn,111,O*,-2.5265741086332127
Nb,111,O*,-5.082552091647813
Zr,111,O*,-3.5102945902981446
Cu,111,O*,2.457869170961203
Cu,111,O*,0.10181445843772963
Re,111,O*,-0.40570542425848544
Re,111,O*,-2.761760136796511
MoO2,110,O*,-0.4818495464132866
MoO2,110,O*,-2.837904258951312
Sc,111,O*,-1.1161342106206575
Sc,111,O*,-3.472188923158683
Au,111,O*,2.338586908132129
Au,111,O*,-0.01746780440589646
Rh,111,O*,1.7804456177836983
Rh,111,O*,-0.5756090947543271
Co,111,O*,-0.4749035682907561
Co,111,O*,-2.8309582808287814
Pb,111,O*,-0.280182094189513
Mo,111,O*,-0.7184034909150796
Mo,111,O*,-3.074458203453105
Mn,111,O*,-1.1273353690921795
Mn,111,O*,-3.483390081630205
Cr,111,O*,-0.9534140056493925
Cr,111,O*,-3.309468718187418
Pt,111,O*,1.1299494988343213
Pt,111,O*,-1.226105213703704
Ni,111,O*,-0.11172321221965831
Ni,111,O*,-2.4677779247576836
Au,111,O*,3.6369820914405864
Au,111,O*,1.280927378902561
GeO2,110,O*,4.863862489481107
GeO2,110,O*,2.507807776943082
Zr,111,O*,-2.727909990149783
Os,111,O*,1.009946814563591
Os,111,O*,-1.3461078979744343
Cu,111,O*,1.087534908845555
Cu,111,O*,-1.2685198036779184
PbO2,110,O*,5.276337426061218
PbO2,110,O*,2.920282713523193
Ru,111,O*,0.05543537376797758
Ru,111,O*,-2.3006193387700478
W,111,O*,-3.858993115274643
Pd,111,O*,1.196418885141611
Pd,111,O*,-1.1596358273964142
Zn,111,O*,2.392467763478635
Zn,111,O*,0.03641305095516145
RhO2,110,O*,2.6615265918007935
Rh,111,O*,0.5485124056940549
Rh,111,O*,-1.8075423068439704
Nb,111,O*,-4.215570696796931
Ag,111,O*,3.3812990194710437
Ag,111,O*,1.0252443069330184
Rh,111,O*,0.548581726696284
Rh,111,O*,-1.8074729858417413
Pd,111,O*,2.6660517090640496
Pd,111,O*,0.3099969965260243
Sn,111,O*,0.4321436658356106
Sn,111,O*,-1.9239110467024148
Ti,111,O*,-1.0649317718780367
Ti,111,O*,-3.420986484416062
Au,111,O*,2.3380398232402513
Os,111,O*,0.6689582953840727
Os,111,O*,-1.6870964171539526
Cd,111,O*,0.7888056706869975
Cd,111,O*,-1.5672490418510279
Sc,111,O*,-3.1359424640322686
Sc,111,O*,-5.491997176570294
Ag,111,O*,1.94640683477337
Ag,111,O*,-0.4096478777646553
Mn,111,O*,-1.3417416271549882
Mn,111,O*,-3.6977963396930136
Y,111,O*,-3.655927406020055
Ni,111,O*,0.42796100382111035
Ni,111,O*,-1.928093708716915
Fe,111,O*,-0.6741727450862527
Fe,111,O*,-3.030227457624278
Mo,111,O*,-1.8476802562800003
Mo,111,O*,-4.203734968818026
V,111,O*,-2.718020284366503
V,111,O*,-5.074074996904528
Fe,111,O*,0.8284900743456092
Fe,111,O*,-1.5275646381924162
Zr,111,O*,-0.7990094638880691
Zr,111,O*,-3.1550641764260945
Re,111,O*,-0.7006492866785266
Re,111,O*,-3.056703999216552
WO2,110,O*,-1.3783578791262698
WO2,110,O*,-3.734412591664295
Ir,111,O*,1.5205953262775438
Ir,111,O*,-0.8354593862604816
Ir,111,O*,0.6303123461984796
MnOOH-layered-Heterogenite,110,O*,1.0641329299999995
MnOOH-layered-Heterogenite,110,O*,2.924194919999991
VO2-layered-CdI2,101,O*,2.1699109400000225
VO2-layered-CdI2,101,O*,1.9502482099999838
TiO2-layered-CdI2,101,O*,3.92065142
FeO2-layered-CdI2,101,O*,4.254111860000023
FeO2-layered-CdI2,101,O*,4.198231219999997
TiO2H2-layered-Brucite,101,O*,-0.22143718999998896
TiO2H2-layered-Brucite,101,O*,-0.7951336300000094
MnO2H2-layered-Brucite,101,O*,2.8677099299999895
CrO2H2-layered-Brucite,101,O*,2.9161297400000024
CrO2H2-layered-Brucite,101,O*,0.7387862699999914
MnO2-layered-CdI2,101,O*,3.6978422599999874
MnO2-layered-CdI2,101,O*,3.6905765200000076
NiO2H2-layered-Brucite,101,O*,4.375241430000017
NiO2H2-layered-Brucite,101,O*,3.868355710000003
CrOOH-layered-Heterogenite,110,O*,2.6011027299999796
CrOOH-layered-Heterogenite,110,O*,2.094305250000019
FeOOH-layered-Heterogenite,110,O*,3.0913232300000004
CoOOH-layered-Heterogenite,110,O*,2.880509410000002
CoOOH-layered-Heterogenite,110,O*,2.3472444699999926
NiO2-layered,101,O*,3.4282309300000122
NiO2-layered,101,O*,3.7793841700000144
VOOH-layered-Heterogenite,110,O*,1.2817223999999783
VOOH-layered-Heterogenite,110,O*,1.643963350000007
W,111,O*,-1.1796277765608352
ScAg-bcc,101+3%,O*,-5.774547362307203
ScAg-bcc,101,O*,-5.714714019068197
ScAg-bcc,101,O*,-3.5456724338691856
ScAg-bcc,101,O*,-3.923919513297733
ScNi-bcc,101-3%,O*,-5.071043699979782
ScNi-bcc,101-5%,O*,-4.981739883791306
ScAg-bcc,101+5%,O*,-5.812439078286843
ScPd-bcc,101,O*,-5.110307958162593
ScPd-bcc,101,O*,-3.5430756515015673
ScPd-bcc,101,O*,-2.8927722854896274
ScPd-bcc,101,O*,-5.168492835771758
ScPd-bcc,101,O*,-3.4090519667770423
ScPd-bcc,101+3%,O*,-5.245356423605699
ScAg-bcc,101-3%,O*,-5.646152624449314
ScPd-bcc,101+5%,O*,-5.287621281084284
ScPd-bcc,101-3%,O*,-5.091977825766662
ScPd-bcc,101-5%,O*,-5.033101098724728
ScPt-bcc,101,O*,-4.456183161470108
ScPt-bcc,101,O*,-2.9111433710277197
ScPt-bcc,101,O*,-2.429882019641809
ScPt-bcc,101,O*,-4.661814011000388
ScPt-bcc,101,O*,-2.8159010784802376
ScAg-bcc,101-5%,O*,-5.612457448092755
ScPt-bcc,101+3%,O*,-4.75390236810199
ScPt-bcc,101+5%,O*,-4.808866778432275
ScPt-bcc,101-3%,O*,-4.564715902066382
ScPt-bcc,101-5%,O*,-4.467637385336275
ScCo-bcc,101,O*,-4.663967655978922
ScRh-bcc,101,O*,-4.5408151912124595
ScRh-bcc,101,O*,-3.595913220058719
ScRh-bcc,101,O*,-2.0889735848031705
ScRh-bcc,101,O*,-1.4783850974854431
ScRh-bcc,101,O*,-4.788684231076331
ScRh-bcc,101+3%,O*,-4.921505036589224
ScCo-bcc,101,O*,-5.196244637721975
Au3Bi,111,O*,1.9207495444387064
Au3Bi,111,O*,1.794283549435761
Au3Bi,111,O*,1.8635287661380175
Au3Bi,111,O*,2.0213158802360454
Ru3V,111,O*,-0.22644796636103592
Pd3Ga,111,O*,1.872554782133932
Tc3Mo,111,O*,-0.8883910018595884
GaZr,101,O*,-2.0265936641628173
AgRh,101,O*,1.5495366076391406
GaHf,101,O*,-0.5184521021621435
Ir3Mo,111,O*,-0.09002178856115961
Re3Cr,111,O*,-1.3057736295597238
Ru3V,111,O*,-0.6746489830622409
Pd3Ga,111,O*,1.8072686857374833
Tc3Mo,111,O*,-1.346655060359069
Tl3Cu,111,O*,1.3227751662378182
Re3Cr,111,O*,-1.1272847748625168
Ru3V,111,O*,-0.8471531020624639
Pd3Ga,111,O*,1.1762961507373006
Tc3Mo,111,O*,-1.0812304601606115
Os3Re,111,O*,-0.21667799116420383
Mo3Cd,111,O*,-1.48652266175867
Re3Cr,111,O*,-1.519529118060916
Ru3V,111,O*,-1.1719572956610023
Pd3Ga,111,O*,1.2190274113343662
Tc3Mo,111,O*,-1.460555518559147
Mo3Cd,111,O*,-1.8850265756593103
GaZr,101,O*,-0.5914044616621936
Hf3In,111,O*,-3.7430937448627333
In3Hf,111,O*,1.2216017443386704
La3Sn,111,O*,-3.2385816266616416
Ti3Nb,111,O*,-3.557906535963582
Ag3Rh,111,O*,2.251365953637844
Hf3In,111,O*,-3.4809434905620833
Ag3Tc,111,O*,2.038906135141417
La3Sn,111,O*,-2.8318153842594143
Ru3Zn,111,O*,3.1135568825373525
Ti3Nb,111,O*,-3.335569257364284
Ag3Co,111,O*,2.097665445038558
Ag3Rh,111,O*,2.725447989538054
Ti3Nb,111,O*,-3.2457286965620256
Ag3Co,111,O*,2.4123320376345987
Ag3Rh,111,O*,1.0652422754390614
Ti3Nb,111,O*,-3.078586580763101
Ag3Co,111,O*,0.4040523150359263
Ag3Rh,111,O*,1.004087547440406
Ag3Co,111,O*,0.40736013083716216
Cd3W,111,O*,1.8411840021397552
Rh3Pt,111,O*,0.41654846273723933
Pd3Pb,111,O*,1.8263857714371738
AgRh,101,O*,0.52346471113907
Rh3Pt,111,O*,0.6261895900386776
Ag3Sn,111,O*,1.9989992801382073
Ru3Cd,111,O*,-0.5003331300615059
Nb3Pt,111,O*,-2.7505240959619073
Rh3Pt,111,O*,0.876051183436914
Cu3Ga,111,O*,1.1364580045372463
Ag3Sn,111,O*,2.087669479234876
Ru3Cd,111,O*,-0.8340189833617728
Nb3Pt,111,O*,-2.5233226464626455
Rh3Pt,111,O*,0.9548714058362862
Ti3Mo,111,O*,-3.6529066472614318
Cu3Ga,111,O*,1.1334676095464715
Ag3Sn,111,O*,1.3526678237356577
Ti3Mo,111,O*,-3.5497059773626347
Ag3Sn,111,O*,1.2876802362405328
Os3Nb,111,O*,0.02085017863629446
Ti3Mo,111,O*,-2.9394294685591262
Os3Nb,111,O*,-0.7718261409647198
MnMo,101,O*,-1.586783958060721
Ti3Mo,111,O*,-2.873618600559155
Os3Nb,111,O*,-0.8107124330637703
Ag3Ir,111,O*,2.3213601636342105
MnMo,101,O*,-1.639963845860791
Al3Tl,111,O*,3.615446775918656
Nb3La,111,O*,-2.287484711862078
Os3Nb,111,O*,-1.010345893562942
MnMo,101,O*,-1.7279978427615674
CdTi,101,O*,-2.739338448562364
CoZr,101,O*,0.5912858201371023
CdTi,101,O*,-1.1795262780617009
AgRh,101,O*,1.345236802935517
CoZr,101,O*,-0.4806267818605079
Os3Ru,111,O*,0.8020714581396646
CdTi,101,O*,-1.2839420723614126
Sc3Mo,111,O*,-3.5556247253627475
Zr3Cr,111,O*,-3.438349783464389
La3Cr,111,O*,-2.916825652159048
Os3Ru,111,O*,1.4786182990390557
Sc3Mo,111,O*,-3.5509741638636
Zr3Cr,111,O*,-3.2398943037625827
La3Cr,111,O*,-2.6292478561592247
IrV,101,O*,-0.6623287568619958
Sc3Mo,111,O*,-2.8735738378638302
Pb3Nb,111,O*,1.5090362724366173
Zr3Cr,111,O*,-2.9969641300633043
La3Cr,111,O*,-2.797473529259321
Os3Pt,111,O*,0.7876958200320701
IrV,101,O*,-1.7260149492614687
CrZr,101,O*,-2.6865553027639066
Sc3Mo,111,O*,-2.873407984461835
Y3Re,111,O*,-3.4907578203639673
Pb3Nb,111,O*,1.1471492212365888
Zr3Cr,111,O*,-2.827652042462603
Os3Pt,111,O*,2.624055379932372
IrV,101,O*,-1.5982889311637223
CrZr,101,O*,-2.6081678774609713
CrZr,101,O*,-1.2659334424608346
Re3Ti,111,O*,-1.0644075661622878
Y3Re,111,O*,-3.4956377738637343
CrZr,101,O*,0.020285270336728445
GaLa,101,O*,-2.3857738629632763
Re3Ti,111,O*,-1.441898577362906
Y3Re,111,O*,-2.495274240362221
IrV,101,O*,-0.7893797965627414
Re3Ti,111,O*,-1.7764803653628292
Y3Re,111,O*,-2.562014241062741
Ti3Ir,111,O*,-3.600102276563291
CdNi,101,O*,0.9059524126385554
Re3Ti,111,O*,-1.7895071351633192
Ti3Ir,111,O*,-3.4050459068641317
OsRe,101,O*,-0.6411490483625926
TcZr,101,O*,-2.0740134462614037
TcZr,101,O*,-2.2218516702634474
Pd3Ta,111,O*,2.2438039099395723
Tl3Pb,111,O*,1.3810043983392575
Sn3Hg,111,O*,0.3624583542367077
Ag3Cr,111,O*,1.972744240334407
Tl3Pb,111,O*,0.8608836942401581
Sn3Hg,111,O*,0.5870179866395233
Ag3Cr,111,O*,2.5960322805365763
Tl3Pb,111,O*,0.962231404940951
Al3Tl,111,O*,-1.7097875765713866
Ag3Pt,111,O*,2.3898151616411383
Al3Tl,111,O*,-1.4865093282516568
Ti3Zr,111,O*,-3.16084904316466
Os3Zn,111,O*,0.35573918323990483
Ir3Hg,111,O*,0.309503368538401
Tl3Ir,111,O*,2.1040305959393777
Cr3Rh,111,O*,-2.0252190810608113
Ag3Pt,111,O*,2.828477091639627
W3Y,111,O*,-1.4776479410613206
Tl3Ir,111,O*,1.969593978439491
Fe3Zr,111,O*,-0.9045994626614515
Mo3Ga,111,O*,2.9469441643339565
MoRu,101,O*,-1.0936776273630926
La3V,111,O*,-2.869638799660777
Ir3Hg,111,O*,0.697913627736682
Nb3Hg,111,O*,-1.0140666421613673
Cr3Rh,111,O*,-2.2494309519608464
La3V,111,O*,-2.663932846659179
Ag3Pt,111,O*,1.674498221243823
CrRe,101,O*,-1.4511450055617274
W3Al,111,O*,-1.7624899045587767
W3In,111,O*,-0.48484264155939627
Hg3Ta,111,O*,2.5024177729354165
W3Al,111,O*,-1.1247002376587147
Au3Ti,111,O*,3.3341320880388707
Cu3Re,111,O*,-1.4511871832621068
Pd3Cu,111,O*,2.724342935132711
Au3Ti,111,O*,-1.407177395860515
Pd3Cu,111,O*,2.723777210532546
Cd3Hf,111,O*,-1.7032508579615637
Cr3Ag,111,O*,3.154381985735938
La3In,111,O*,1.2446869299381547
Au3Mo,111,O*,3.489009216838724
Hf3Al,111,O*,0.18957300373568842
Au3Mo,111,O*,-1.6725723355595505
Ag3Sc,111,O*,-0.5936630065663735
Al3Pd,111,O*,3.4573940786684147
Cr3Au,111,O*,2.9729062734402874
Pt3Hg,111,O*,4.449961822738089
Ir3Au,111,O*,3.6292336957374687
Pd3Zn,111,O*,2.948027041234866
Hf3W,111,O*,-0.8643587239604926
Tl3Cr,111,O*,-1.2059649946606328
V3Hf,111,O*,-1.2786648326620593
GaTc,101,O*,-0.10583486796184616
Mo3Hf,111,O*,-0.3468271829626133
V3Hf,111,O*,-0.2596608209607325
GaTc,101,O*,-0.41225559485991425
Mo3Pt,111,O*,-0.8026351418595254
Ir3Re,111,O*,-0.48875727126159063
In3Zr,111,O*,-0.5399124960642325
Mo3Pt,111,O*,2.3606260545382725
Ir3V,111,O*,-0.4038510868633125
Hg3Rh,111,O*,2.288974807139141
Pt3Mo,111,O*,-1.1493892622603994
Ag3Hg,111,O*,3.6276271355343965
Au3Os,111,O*,-0.2743325188641279
W3Sn,111,O*,-0.490748872460415
Zr3Ru,111,O*,0.7799026157406956
Zn3Re,111,O*,-0.29983121826461456
Mo3Zn,111,O*,-0.6377889865654538
Au3Cr,111,O*,3.539122653739298
In3Nb,111,O*,-0.9993149427611456
Au3Cr,111,O*,-1.1691692172609578
Os3Ta,111,O*,0.39601774583917404
Fe3Sn,111,O*,3.202871719436928
W3Pd,111,O*,-1.057550025361877
Co3Nb,111,O*,-0.5726740498614049
Hf3Ga,111,O*,1.1513815437390917
Fe3W,111,O*,-0.8562758544614439
Os3Ta,111,O*,-0.1973162751639279
W3Pd,111,O*,2.8816654149375722
Ir3Ti,111,O*,0.17267350983803453
Tc3Pd,111,O*,0.0010453252360207443
Tc3Pd,111,O*,2.824016737638715
Rh3Mn,111,O*,-4.536327353770503
IrPd,101,O*,0.4587681493392779
IrPd,101,O*,0.5705798617380538
IrPd,101,O*,1.1517071279375273
Cu3Ta,111,O*,-1.9031467722635966
Co3Cu,111,O*,2.6042464449381555
PtRh,101,O*,1.3208207085370418
Zn3Mo,111,O*,-0.9186100599583256
Ag3Al,111,O*,0.6958319568400952
BiPt,101,O*,-1.6324046595736945
CoPd,101,O*,-4.421379665375753
CoZr,101,O*,-5.699006111562085
Ir3Ta,111,O*,-0.39545719126198264
AuRu,101,O*,-1.4393200265667474
CoOs,101,O*,-5.4981150769717715
BiHg,101,O*,-2.193658227563901
AgBi,101,O*,-2.0703212695634647
CdTl,101,O*,-2.7291186689662936
CoIr,101,O*,-4.156950593777765
GaTc,101,O*,-5.562263737560897
Zn3Tl,111,O*,-4.677958525161557
In3Ru,111,O*,-3.642321827163869
Cu3Sn,111,O*,-2.790540204773606
Bi3Ta,111,O*,-1.713297844963563
Pd3Os,111,O*,-5.203742870759925
FeZn,101,O*,-5.405156635967614
Bi3Pt,111,O*,-2.586802859365889
Ir3La,111,O*,-5.561489573764447
Ir3Zr,111,O*,-5.661352631364025
Ir3Ta,111,O*,-5.835791479764339
Rh3Y,111,O*,-5.6543865171597645
Rh3Sc,111,O*,-5.657169425362554
Rh3Zr,111,O*,-5.903247955965526
Rh3Ti,111,O*,-5.979628133759434
Ir3Mo,111,O*,-5.901692553362409
Ir3W,111,O*,-0.8868400890643784
Hg3Ir,111,O*,-1.3070599117681923
Cd3Ru,111,O*,-3.2398526703591415
Cd3Rh,111,O*,-2.1340048875690627
Cd3Fe,111,O*,-4.732233807165358
Cd3Pt,111,O*,-2.52603630176327
Cd3Cu,111,O*,-3.0380960415614027
Hg3Ag,111,O*,-1.08984095836513
Hg3Os,111,O*,-3.893332693366574
Hg3Pd,111,O*,0.2592880250331291
Tl3Cd,111,O*,1.0218033828385273
Pb3Hf,111,O*,-1.6391736272600497
Pb3Hf,111,O*,-1.1152240092598618
Pb3Y,111,O*,-0.4099520151614229
Pb3Sn,111,O*,0.7829395423357823
Pb3Y,111,O*,-0.30408667046157234
NbPt3,211,O*,-3.78038
Pb3Sn,111,O*,0.849555186938062
Pb3Sc,111,O*,-0.7538145178625086
Pb3Sn,111,O*,0.6912358181360219
Pb3Sc,111,O*,-0.7580282006603625
Pb3La,111,O*,-0.34811292076136624
Pb3Sc,111,O*,-0.6691343239619414
Pb3La,111,O*,-0.3150268712635693
Pb3La,111,O*,-0.27281208276343705
Pb3V,111,O*,-1.601182997859894
Pb3Zr,111,O*,-1.4893273391609796
Pb3Ti,111,O*,-1.5814816838612273
Pb3Ti,111,O*,-1.1930597237589495
Pb3Os,111,O*,-0.1551935971621674
PbPt3,211,O*,-1.4785
Pb3Tc,111,O*,1.1659175929378875
Pb3Mo,111,O*,1.452177949737063
Pb3Re,111,O*,1.380957458637397
Pb3Rh,111,O*,1.5680452467384498
ZnAg3,211,O*,-1.47952
Pb3Re,111,O*,1.0428798241371737
Pb3Ru,111,O*,1.31996246143882
Pb3W,111,O*,1.0998795099365566
InAu3,211,O*,-1.48126
Pb3Au,111,O*,0.9168496195377998
Pb3Pt,111,O*,1.0883701830351242
Pb3Pd,111,O*,1.1562523814389465
Pb3Au,111,O*,0.9322632357396401
SnPd,211,O*,-1.49716
Pb3Pd,111,O*,1.1358930961394549
Pb3Mn,111,O*,1.084087519338766
GeIr3,211,O*,-2.88392
Pb3Mn,111,O*,-0.026995733660612586
Pb3Mn,111,O*,0.07866321263992404
Pb3Cu,111,O*,1.0143222931399691
RuRu3,211,O*,-2.7805
AgNi3,211,O*,-2.89826
RhRu3,211,O*,-2.90129
AlCu3,211,O*,-2.87858
PtFe3,211,O*,-3.05858
Pb3Cu,111,O*,0.5989299059399968
Pb3Ag,111,O*,1.0077624447365565
MoIr3,211,O*,-2.882
Au,311,O*,0.47
Pb3Ag,111,O*,1.0764958153375233
GeCu3,211,O*,-2.00962
Ru,111,O*,-4.87
Pb3Ga,111,O*,1.1286420787399152
Pb3Tl,111,O*,0.8272637573389261
Pb3Zn,111,O*,0.7926295160394261
Pb3Zn,111,O*,0.5086474323359766
Sn3La,111,O*,-0.24244894036036158
Sn3Sc,111,O*,-0.373144128661977
Pb3In,111,O*,1.1139635779362038
Sn3La,111,O*,-0.2316435718605021
Sn3Y,111,O*,-0.19046349625949688
Sn3Zr,111,O*,-1.0322871126629138
Pb3Hg,111,O*,1.2089981116367312
Sn3Y,111,O*,-0.21538749116024292
Sn3Zr,111,O*,-0.5921233864611963
Pb3Hg,111,O*,1.11162244663484
Sn3Y,111,O*,-0.18030249345991933
Rh,111,O*,4.49734053227
Sn3Hf,111,O*,-0.8900742980624159
Sn3W,111,O*,0.9407716912390356
Sn3Mo,111,O*,1.021470043338752
Sn3Mo,111,O*,-0.5283537804609182
Sn3Mo,111,O*,-0.6046464734610595
Sn3Tc,111,O*,1.2331363778355922
Sn3Tc,111,O*,0.16326694263608488
Sn3Ta,111,O*,0.758134052939397
Sn3Ta,111,O*,-0.9849990337608574
Sn3V,111,O*,-1.1382596701625403
Sn3Ru,111,O*,1.2250316032403248
Sn3Ni,111,O*,0.482837570841923
Sn3Fe,111,O*,0.1713398799363972
Sn3Au,111,O*,0.9093089368359983
Sn3Ir,111,O*,1.4967248899372976
Sn3Pd,111,O*,0.9704010786406911
Sn3Au,111,O*,0.5960648193357088
Sn3Pt,111,O*,1.082590621139218
Sn3Pd,111,O*,0.8420023951401276
Sn3Au,111,O*,0.8538911848370958
Sn3Pt,111,O*,0.9052918563391472
Sn3Pd,111,O*,2.6826506052382797
Sn3Al,111,O*,0.8337890471410105
Sn3Pt,111,O*,2.2293535767383332
Sn3Cd,111,O*,0.4649931616366416
CoIr3,211,O*,-2.8694
Sn3Cu,111,O*,0.3546939940386551
Bi3Hf,111,O*,-1.5463433517617773
Bi3Nb,111,O*,-1.9338300565615896
BiSn,101,O*,0.8076946906365379
ZnRu,211,O*,-3.01662
Ir,111,O*,0.938815539347
Pd,111,O*,-1.63
NbNb3,211,O*,-4.89111
TiZn3,211,O*,-4.93999
PdPt3,211,O*,-1.17883
PtCd3,211,O*,-1.93338
PbAg3,211,O*,-1.18607
PtRe3,211,O*,-4.6756
NiCo3,211,O*,-2.72348
SbNi3,211,O*,-1.73957
Pt,111,O*,-1.49
NiNi3,211,O*,-2.55024
AlPt3,211,O*,-1.78313
LiCoO2,10-14,O*,3.04838767
RhPt3,211,O*,-2.05808
SbRh,211,O*,-1.72433
ZrPt3,211,O*,-2.39405
InCu3,211,O*,-1.74255
SbPt,211,O*,-1.28517
Ag,111,O*,2.21681270602
PtRu3,211,O*,-2.5295
InRh3,211,O*,-2.43307
AuCd3,211,O*,-1.8606
BiRh,211,O*,-2.72106
Au,111,O*,5.87163668519
RhCo3,211,O*,-2.82507
MoMo3,211,O*,-3.98826
Pt,110,O*,-1.73
YAu3,211,O*,-2.4701
HgPt3,211,O*,-0.73471
CuAu3,211,O*,-0.42912
PdAg3,211,O*,-0.61671
GeGe3,211,O*,-2.0588
Au,110,O*,0.47
CoRh3,211,O*,-2.93918
GeCo3,211,O*,-2.94644
ZnCo3,211,O*,-3.05251
FeCo3,211,O*,-3.05554
SbRh,211,O*,-1.12511
SnPd,211,O*,-1.33771
106-NiMnFeCoCr-HEO-Cr-site,100,O*,1.4361041999999884
43-MnNiCrFeCo-HEO-Co-site,100,O*,3.263426420000002
1-CrMnFeCoNi-HEO-Fe-site,100,O*,3.784398130000028
9-CrFeCoMnNi-HEO-Cr-site,100,O*,2.190196130000004
94-CoNiMnFeCr-HEO-Fe-site,100,O*,3.8019914200000073
13-CrCoMnFeNi-HEO-Cr-site,100,O*,2.0345479199999943
99-NiCrFeMnCo-HEO-Co-site,100,O*,2.986374220000016
12-CrFeNiCoMn-HEO-Cr-site,100,O*,2.2608331600000326
